Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
134.170.51.247-192.168.10.14-443-49503-6,192.168.10.14,49503,134.170.51.247,443,6,5/7/2017 8:44,607723,22,22,8919,19751,1749,0,405.4090909,538.6564997,2037,0,897.7727273,701.8936924,47176.09832,72.40140656,14133.09302,20033.44507,54256,4,607723,28939.19048,30384.76378,85520,4,540956,25759.80952,31952.67376,84081,48,0,0,0,0,452,452,36.20070328,36.20070328,0,2037,637.1111111,666.0721781,443652.1465,0,0,0,1,0,0,0,0,1,651.5909091,405.4090909,897.7727273,452,0,0,0,0,0,0,22,8919,22,19751,8192,256,21,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.14-135-49485-6,192.168.10.14,49485,192.168.10.3,135,6,5/7/2017 8:44,10591250,11,6,574,472,156,0,52.18181818,67.68429387,152,0,78.66666667,68.10188446,98.7607695,1.605098548,661953.125,2632480.047,1.05E+07,1,1.06E+07,1059125,3329042.877,1.05E+07,1,484,96.8,89.00674132,199,3,0,0,0,0,244,144,1.038593178,0.56650537,0,156,58.11111111,66.55372787,4429.398693,0,0,0,1,0,0,0,0,0,61.52941176,52.18181818,78.66666667,244,0,0,0,0,0,0,11,574,6,472,8192,2052,9,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.14-135-49485-6,192.168.10.14,49485,192.168.10.3,135,6,5/7/2017 8:44,50,1,3,6,18,6,6,6,0,6,6,6,0,480000,80000,16.66666667,25.42308662,46,1,0,0,0,0,0,4,2,1.414213562,3,1,0,0,0,0,20,60,20000,60000,6,6,6,0,0,0,0,0,0,1,1,0,0,3,7.5,6,6,20,0,0,0,0,0,0,1,6,3,18,255,2052,0,20,0,0,0,0,0,0,0,0,BENIGN
131.253.61.66-192.168.10.14-443-49505-6,192.168.10.14,49505,131.253.61.66,443,6,5/7/2017 8:44,230843,12,15,5811,16096,3441,0,484.25,1020.01846,3105,2,1073.066667,880.122432,94899.99697,116.962611,8878.576923,17329.76822,49470,16,230817,20983.36364,27178.74338,70188,51,185002,13214.42857,22267.28675,63160,47,0,0,0,0,252,308,51.98338265,64.97922831,0,3441,782.3928571,966.7741066,934652.1733,0,0,0,1,0,0,0,0,1,811.3703704,484.25,1073.066667,252,0,0,0,0,0,0,12,5811,15,16096,8192,64240,11,20,0,0,0,0,0,0,0,0,BENIGN
131.253.61.66-192.168.10.14-443-49505-6,192.168.10.14,49505,131.253.61.66,443,6,5/7/2017 8:44,3,2,0,91,0,85,6,45.5,55.86143571,0,0,0,0,3.03E+07,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,40,0,666666.6667,0,6,85,58.66666667,45.61067127,2080.333333,0,1,0,0,1,0,0,0,0,88,45.5,0,40,0,0,0,0,0,0,2,91,0,0,64240,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.9-72.21.91.29-13813-80-6,192.168.10.9,13813,72.21.91.29,80,6,5/7/2017 8:44,5893099,3,1,12,0,6,0,4,3.464101615,0,0,0,0,2.036280062,0.678760021,1964366.333,3381782.141,5869288,51,5893099,2946549.5,4133376.426,5869288,23811,0,0,0,0,0,0,0,0,0,72,32,0.509070016,0.169690005,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3,4,0,72,0,0,0,0,0,0,3,12,1,0,8192,65535,2,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.9-52.40.81.184-13810-443-6,192.168.10.9,13810,52.40.81.184,443,6,5/7/2017 8:44,6023602,9,6,388,3089,207,0,43.11111111,73.40205114,1521,0,514.8333333,756.3013729,577.2293721,2.490204366,430257.2857,1452561.428,5472711,3,6023602,752950.25,1909400.121,5472711,3,465989,93197.8,116555.1757,286487,232,0,0,0,0,204,132,1.49412262,0.996081746,0,1521,217.3125,500.3008053,250300.8958,0,0,0,1,0,0,0,0,0,231.8,43.11111111,514.8333333,204,0,0,0,0,0,0,9,388,6,3089,8192,110,7,20,550888,0,550888,550888,5472711,0,5472711,5472711,BENIGN
192.168.10.9-52.40.81.184-13810-443-6,52.40.81.184,443,192.168.10.9,13810,6,5/7/2017 8:44,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,1.23E+07,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,40,0,666666.6667,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,110,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.19-224.0.0.251-5353-5353-17,192.168.10.19,5353,224.0.0.251,5353,17,5/7/2017 8:42,56005079,44,0,1980,0,45,45,45,0,0,0,0,0,35.35393638,0.785643031,1302443.698,5501616.914,3.20E+07,1,5.60E+07,1302443.698,5501616.914,3.20E+07,1,0,0,0,0,0,0,0,0,0,880,0,0.785643031,0,45,45,45,0,0,0,0,0,0,0,0,0,0,0,46.02272727,45,0,880,0,0,0,0,0,0,44,1980,0,0,-1,-1,43,20,16,3,19,13,1.87E+07,1.22E+07,3.20E+07,8002323,BENIGN
192.168.10.9-52.33.209.128-13805-443-6,192.168.10.9,13805,52.33.209.128,443,6,5/7/2017 8:43,61177267,14,13,986,3440,596,0,70.42857143,162.581442,1615,2,264.6153846,569.3920059,72.34713509,0.441340408,2352971.808,4275233.514,1.00E+07,66,6.12E+07,4705943.615,5175359.483,1.01E+07,176,6.11E+07,5091090.083,5221439.351,1.01E+07,219,0,0,0,0,292,264,0.228843175,0.212497234,0,1615,158.0714286,408.892264,167192.8836,0,0,0,1,0,0,0,0,0,163.9259259,70.42857143,264.6153846,292,0,0,0,0,0,0,14,986,13,3440,8192,30992,13,20,126778.3333,105687.0226,342511,83555,1.00E+07,6263.157627,1.00E+07,9993943,ATTACK
192.168.10.16-38.126.113.10-123-123-17,192.168.10.16,123,38.126.113.10,123,17,5/7/2017 8:42,56087185,2,2,96,96,48,48,48,0,48,48,48,0,3.423241869,0.071317539,1.87E+07,3.22E+07,5.59E+07,87846,5.60E+07,5.60E+07,0,5.60E+07,5.60E+07,5.60E+07,5.60E+07,0,5.60E+07,5.60E+07,0,0,0,0,40,52,0.035658769,0.035658769,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,88263,0,88263,88263,5.59E+07,0,5.59E+07,5.59E+07,ATTACK
159.203.8.72-192.168.10.16-123-123-17,192.168.10.16,123,159.203.8.72,123,17,5/7/2017 8:42,58021487,2,2,96,96,48,48,48,0,48,48,48,0,3.309118913,0.068939977,1.93E+07,3.35E+07,5.80E+07,22200,5.80E+07,5.80E+07,0,5.80E+07,5.80E+07,5.80E+07,5.80E+07,0,5.80E+07,5.80E+07,0,0,0,0,40,40,0.034469989,0.034469989,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,22588,0,22588,22588,5.80E+07,0,5.80E+07,5.80E+07,ATTACK
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,5/7/2017 8:42,114941303,128,0,0,0,0,0,0,0,0,0,0,0,0,1.113611875,905049.6299,3121562.854,2.02E+07,0,1.15E+08,905049.6299,3121562.854,2.02E+07,0,0,0,0,0,0,0,0,0,0,0,0,1.113611875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,-1,-1,0,0,4069566.857,4868933.326,1.12E+07,1,1.23E+07,5796488.603,2.02E+07,6018275,ATTACK
192.168.10.19-4.53.160.75-123-123-17,192.168.10.19,123,4.53.160.75,123,17,5/7/2017 8:42,57040420,2,2,96,96,48,48,48,0,48,48,48,0,3.366034121,0.070125711,1.90E+07,3.29E+07,5.70E+07,40421,5.70E+07,5.70E+07,0,5.70E+07,5.70E+07,5.70E+07,5.70E+07,0,5.70E+07,5.70E+07,0,0,0,0,40,40,0.035062855,0.035062855,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,40573,0,40573,40573,5.70E+07,0,5.70E+07,5.70E+07,ATTACK
192.168.10.19-208.81.1.244-123-123-17,192.168.10.19,123,208.81.1.244,123,17,5/7/2017 8:42,56042887,2,2,96,96,48,48,48,0,48,48,48,0,3.425947703,0.07137391,1.87E+07,3.23E+07,5.60E+07,42947,5.60E+07,5.60E+07,0,5.60E+07,5.60E+07,5.60E+07,5.60E+07,0,5.60E+07,5.60E+07,0,0,0,0,52,52,0.035686955,0.035686955,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,43014,0,43014,43014,5.60E+07,0,5.60E+07,5.60E+07,ATTACK
192.168.10.15-64.4.54.254-49445-443-6,192.168.10.15,49445,64.4.54.254,443,6,5/7/2017 8:43,106858606,7,4,4406,694,1509,6,629.4285714,630.1028639,341,6,173.5,193.4123402,47.72661923,0.102939767,1.07E+07,2.27E+07,6.00E+07,1124,1.07E+08,1.78E+07,2.78E+07,6.00E+07,1124,4.68E+07,1.56E+07,2.69E+07,4.66E+07,41225,1,0,0,0,140,80,0.065507124,0.037432643,6,1509,493.4166667,534.3300748,285508.6288,0,1,0,0,1,0,0,0,0,538.2727273,629.4285714,173.5,140,0,0,0,0,0,0,7,4406,4,694,256,513,6,20,138428,0,138428,138428,4.65E+07,0,4.65E+07,4.65E+07,ATTACK
158.69.223.100-192.168.10.16-123-123-17,192.168.10.16,123,158.69.223.100,123,17,5/7/2017 8:42,61016539,3,3,144,144,48,48,48,0,48,48,48,0,4.720031728,0.098333994,1.22E+07,2.62E+07,5.90E+07,16450,6.10E+07,3.05E+07,4.03E+07,5.90E+07,1999944,6.10E+07,3.05E+07,4.03E+07,5.90E+07,2000231,0,0,0,0,60,60,0.049166997,0.049166997,48,48,48,0,0,0,0,0,0,0,0,0,0,1,56,48,48,60,0,0,0,0,0,0,3,144,3,144,-1,-1,2,20,2016681,0,2016681,2016681,5.90E+07,0,5.90E+07,5.90E+07,ATTACK
132.163.4.101-192.168.10.19-123-123-17,192.168.10.19,123,132.163.4.101,123,17,5/7/2017 8:42,65060915,6,6,288,288,48,48,48,0,48,48,48,0,8.853241612,0.184442534,5914628.636,1.69E+07,5.69E+07,60657,6.50E+07,1.30E+07,2.46E+07,5.70E+07,1999956,6.50E+07,1.30E+07,2.46E+07,5.70E+07,1999834,0,0,0,0,120,120,0.092221267,0.092221267,48,48,48,0,0,0,0,0,0,0,0,0,0,1,52,48,48,120,0,0,0,0,0,0,6,288,6,288,-1,-1,5,20,8060790,0,8060790,8060790,5.69E+07,0,5.69E+07,5.69E+07,ATTACK
128.100.100.128-192.168.10.19-123-123-17,192.168.10.19,123,128.100.100.128,123,17,5/7/2017 8:42,65022337,6,6,288,288,48,48,48,0,48,48,48,0,8.858494274,0.184551964,5911121.545,1.70E+07,5.70E+07,22403,6.50E+07,1.30E+07,2.46E+07,5.70E+07,1999853,6.50E+07,1.30E+07,2.46E+07,5.70E+07,1999608,0,0,0,0,120,120,0.092275982,0.092275982,48,48,48,0,0,0,0,0,0,0,0,0,0,1,52,48,48,120,0,0,0,0,0,0,6,288,6,288,-1,-1,5,20,8022325,0,8022325,8022325,5.70E+07,0,5.70E+07,5.70E+07,ATTACK
158.69.223.100-192.168.10.19-123-123-17,192.168.10.19,123,158.69.223.100,123,17,5/7/2017 8:42,63016634,5,5,240,240,48,48,48,0,48,48,48,0,7.61703648,0.15868826,7001848.222,1.88E+07,5.70E+07,16379,6.30E+07,1.57E+07,2.75E+07,5.70E+07,1999933,6.30E+07,1.58E+07,2.75E+07,5.70E+07,1999832,0,0,0,0,100,100,0.07934413,0.07934413,48,48,48,0,0,0,0,0,0,0,0,0,0,1,52.8,48,48,100,0,0,0,0,0,0,5,240,5,240,-1,-1,4,20,6016700,0,6016700,6016700,5.70E+07,0,5.70E+07,5.70E+07,ATTACK
192.168.10.3-192.168.10.14-135-49513-6,192.168.10.14,49513,192.168.10.3,135,6,5/7/2017 8:44,10215469,11,6,574,472,156,0,52.18181818,67.68429387,152,0,78.66666667,68.10188446,102.3937325,1.66414288,638466.8125,2538130.071,1.02E+07,1,1.02E+07,1021546.9,3209677.029,1.02E+07,1,495,99,94.00265954,226,3,0,0,0,0,244,144,1.076798334,0.587344546,0,156,58.11111111,66.55372787,4429.398693,0,0,0,1,0,0,0,0,0,61.52941176,52.18181818,78.66666667,244,0,0,0,0,0,0,11,574,6,472,8192,2052,9,20,0,0,0,0,0,0,0,0,ATTACK
192.168.10.3-192.168.10.14-135-49513-6,192.168.10.14,49513,192.168.10.3,135,6,5/7/2017 8:44,69,1,3,6,18,6,6,6,0,6,6,6,0,347826.087,57971.01449,23,36.3868108,65,1,0,0,0,0,0,4,2,1.414213562,3,1,0,0,0,0,20,60,14492.75362,43478.26087,6,6,6,0,0,0,0,0,0,1,1,0,0,3,7.5,6,6,20,0,0,0,0,0,0,1,6,3,18,255,2052,0,20,0,0,0,0,0,0,0,0,ATTACK
192.168.10.19-91.189.89.198-123-123-17,192.168.10.19,123,91.189.89.198,123,17,5/7/2017 8:42,64094184,2,2,96,96,48,48,48,0,48,48,48,0,2.995591612,0.062408159,2.14E+07,3.68E+07,6.39E+07,94248,6.40E+07,6.40E+07,0,6.40E+07,6.40E+07,6.40E+07,6.40E+07,0,6.40E+07,6.40E+07,0,0,0,0,52,52,0.031204079,0.031204079,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,94385,0,94385,94385,6.39E+07,0,6.39E+07,6.39E+07,ATTACK
192.168.10.3-192.168.10.14-445-49429-6,192.168.10.14,49429,192.168.10.3,445,6,5/7/2017 8:42,90089123,10,10,48,12,6,0,4.8,2.529822128,6,0,1.2,2.529822128,0.666007149,0.222002383,4741532.789,1.12E+07,3.00E+07,1,9.01E+07,1.00E+07,1.50E+07,3.00E+07,3,9.01E+07,1.00E+07,1.50E+07,3.00E+07,1,0,0,0,0,224,296,0.111001192,0.111001192,0,6,3.142857143,3.070597894,9.428571429,0,0,0,0,1,0,0,0,1,3.3,4.8,1.2,224,0,0,0,0,0,0,10,48,10,12,253,2047,7,20,81,74.95998933,163,16,3.00E+07,6921.053846,3.00E+07,3.00E+07,ATTACK
192.168.10.19-38.126.113.10-123-123-17,192.168.10.19,123,38.126.113.10,123,17,5/7/2017 8:42,68087508,7,7,336,336,48,48,48,0,48,48,48,0,9.86965186,0.205617747,5237500.615,1.59E+07,5.79E+07,87560,6.80E+07,1.13E+07,2.29E+07,5.80E+07,1999957,6.80E+07,1.13E+07,2.29E+07,5.80E+07,1995893,0,0,0,0,140,140,0.102808874,0.102808874,48,48,48,0,0,0,0,0,0,0,0,0,0,1,51.42857143,48,48,140,0,0,0,0,0,0,7,336,7,336,-1,-1,6,20,1.01E+07,0,1.01E+07,1.01E+07,5.79E+07,0,5.79E+07,5.79E+07,ATTACK
192.168.10.14-23.194.141.143-49495-80-6,192.168.10.14,49495,23.194.141.143,80,6,5/7/2017 8:44,46696,5,7,2252,220,1900,0,450.4,823.9313078,196,0,31.42857143,72.62427772,52938.15316,256.981326,4245.090909,8953.366735,22984,1,45011,11252.75,12880.37128,23062,49,23712,3952,8840.952415,21971,1,0,0,0,0,124,164,107.0755525,149.9057735,0,1900,190.1538462,524.2654935,274854.3077,0,0,0,1,0,0,0,0,1,206,450.4,31.42857143,124,0,0,0,0,0,0,5,2252,7,220,8192,1129,3,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.14-23.194.141.143-49495-80-6,192.168.10.14,49495,23.194.141.143,80,6,5/7/2017 8:44,52,2,0,12,0,6,6,6,0,0,0,0,0,230769.2308,38461.53846,52,0,52,52,52,52,0,52,52,0,0,0,0,0,0,0,0,0,40,0,38461.53846,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.12-54.231.112.171-33330-443-6,192.168.10.12,33330,54.231.112.171,443,6,5/7/2017 8:44,8424233,26,29,831,29732,249,0,31.96153846,63.51156164,4296,0,1025.241379,1076.410558,3627.986073,6.528784282,156004.3148,854671.2382,5998974,1,6419041,256761.64,1196562.879,5999171,3,8373179,299042.1071,1179033.267,5998974,1,0,0,0,0,540,592,3.086334388,3.442449894,0,4296,545.7678571,918.2200962,843128.1451,0,0,0,1,0,0,0,0,1,555.6909091,31.96153846,1025.241379,540,0,0,0,0,0,0,26,831,29,29732,29200,70,25,20,420020,0,420020,420020,5998974,0,5998974,5998974,BENIGN
134.170.51.247-192.168.10.14-443-49503-6,192.168.10.14,49503,134.170.51.247,443,6,5/7/2017 8:44,607723,22,22,8919,19751,1749,0,405.4090909,538.6564997,2037,0,897.7727273,701.8936924,47176.09832,72.40140656,14133.09302,20033.44507,54256,4,607723,28939.19048,30384.76378,85520,4,540956,25759.80952,31952.67376,84081,48,0,0,0,0,452,452,36.20070328,36.20070328,0,2037,637.1111111,666.0721781,443652.1465,0,0,0,1,0,0,0,0,1,651.5909091,405.4090909,897.7727273,452,0,0,0,0,0,0,22,8919,22,19751,8192,256,21,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.14-135-49485-6,192.168.10.14,49485,192.168.10.3,135,6,5/7/2017 8:44,10591250,11,6,574,472,156,0,52.18181818,67.68429387,152,0,78.66666667,68.10188446,98.7607695,1.605098548,661953.125,2632480.047,1.05E+07,1,1.06E+07,1059125,3329042.877,1.05E+07,1,484,96.8,89.00674132,199,3,0,0,0,0,244,144,1.038593178,0.56650537,0,156,58.11111111,66.55372787,4429.398693,0,0,0,1,0,0,0,0,0,61.52941176,52.18181818,78.66666667,244,0,0,0,0,0,0,11,574,6,472,8192,2052,9,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.14-135-49485-6,192.168.10.14,49485,192.168.10.3,135,6,5/7/2017 8:44,50,1,3,6,18,6,6,6,0,6,6,6,0,480000,80000,16.66666667,25.42308662,46,1,0,0,0,0,0,4,2,1.414213562,3,1,0,0,0,0,20,60,20000,60000,6,6,6,0,0,0,0,0,0,1,1,0,0,3,7.5,6,6,20,0,0,0,0,0,0,1,6,3,18,255,2052,0,20,0,0,0,0,0,0,0,0,BENIGN
131.253.61.66-192.168.10.14-443-49505-6,192.168.10.14,49505,131.253.61.66,443,6,5/7/2017 8:44,230843,12,15,5811,16096,3441,0,484.25,1020.01846,3105,2,1073.066667,880.122432,94899.99697,116.962611,8878.576923,17329.76822,49470,16,230817,20983.36364,27178.74338,70188,51,185002,13214.42857,22267.28675,63160,47,0,0,0,0,252,308,51.98338265,64.97922831,0,3441,782.3928571,966.7741066,934652.1733,0,0,0,1,0,0,0,0,1,811.3703704,484.25,1073.066667,252,0,0,0,0,0,0,12,5811,15,16096,8192,64240,11,20,0,0,0,0,0,0,0,0,BENIGN
131.253.61.66-192.168.10.14-443-49505-6,192.168.10.14,49505,131.253.61.66,443,6,5/7/2017 8:44,3,2,0,91,0,85,6,45.5,55.86143571,0,0,0,0,3.03E+07,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,40,0,666666.6667,0,6,85,58.66666667,45.61067127,2080.333333,0,1,0,0,1,0,0,0,0,88,45.5,0,40,0,0,0,0,0,0,2,91,0,0,64240,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.9-72.21.91.29-13813-80-6,192.168.10.9,13813,72.21.91.29,80,6,5/7/2017 8:44,5893099,3,1,12,0,6,0,4,3.464101615,0,0,0,0,2.036280062,0.678760021,1964366.333,3381782.141,5869288,51,5893099,2946549.5,4133376.426,5869288,23811,0,0,0,0,0,0,0,0,0,72,32,0.509070016,0.169690005,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3,4,0,72,0,0,0,0,0,0,3,12,1,0,8192,65535,2,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.9-52.40.81.184-13810-443-6,192.168.10.9,13810,52.40.81.184,443,6,5/7/2017 8:44,6023602,9,6,388,3089,207,0,43.11111111,73.40205114,1521,0,514.8333333,756.3013729,577.2293721,2.490204366,430257.2857,1452561.428,5472711,3,6023602,752950.25,1909400.121,5472711,3,465989,93197.8,116555.1757,286487,232,0,0,0,0,204,132,1.49412262,0.996081746,0,1521,217.3125,500.3008053,250300.8958,0,0,0,1,0,0,0,0,0,231.8,43.11111111,514.8333333,204,0,0,0,0,0,0,9,388,6,3089,8192,110,7,20,550888,0,550888,550888,5472711,0,5472711,5472711,BENIGN
192.168.10.9-52.40.81.184-13810-443-6,52.40.81.184,443,192.168.10.9,13810,6,5/7/2017 8:44,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,1.23E+07,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,40,0,666666.6667,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,110,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.19-224.0.0.251-5353-5353-17,192.168.10.19,5353,224.0.0.251,5353,17,5/7/2017 8:42,56005079,44,0,1980,0,45,45,45,0,0,0,0,0,35.35393638,0.785643031,1302443.698,5501616.914,3.20E+07,1,5.60E+07,1302443.698,5501616.914,3.20E+07,1,0,0,0,0,0,0,0,0,0,880,0,0.785643031,0,45,45,45,0,0,0,0,0,0,0,0,0,0,0,46.02272727,45,0,880,0,0,0,0,0,0,44,1980,0,0,-1,-1,43,20,16,3,19,13,1.87E+07,1.22E+07,3.20E+07,8002323,BENIGN
192.168.10.9-52.33.209.128-13805-443-6,192.168.10.9,13805,52.33.209.128,443,6,5/7/2017 8:43,61177267,14,13,986,3440,596,0,70.42857143,162.581442,1615,2,264.6153846,569.3920059,72.34713509,0.441340408,2352971.808,4275233.514,1.00E+07,66,6.12E+07,4705943.615,5175359.483,1.01E+07,176,6.11E+07,5091090.083,5221439.351,1.01E+07,219,0,0,0,0,292,264,0.228843175,0.212497234,0,1615,158.0714286,408.892264,167192.8836,0,0,0,1,0,0,0,0,0,163.9259259,70.42857143,264.6153846,292,0,0,0,0,0,0,14,986,13,3440,8192,30992,13,20,126778.3333,105687.0226,342511,83555,1.00E+07,6263.157627,1.00E+07,9993943,ATTACK
192.168.10.16-38.126.113.10-123-123-17,192.168.10.16,123,38.126.113.10,123,17,5/7/2017 8:42,56087185,2,2,96,96,48,48,48,0,48,48,48,0,3.423241869,0.071317539,1.87E+07,3.22E+07,5.59E+07,87846,5.60E+07,5.60E+07,0,5.60E+07,5.60E+07,5.60E+07,5.60E+07,0,5.60E+07,5.60E+07,0,0,0,0,40,52,0.035658769,0.035658769,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,88263,0,88263,88263,5.59E+07,0,5.59E+07,5.59E+07,ATTACK
159.203.8.72-192.168.10.16-123-123-17,192.168.10.16,123,159.203.8.72,123,17,5/7/2017 8:42,58021487,2,2,96,96,48,48,48,0,48,48,48,0,3.309118913,0.068939977,1.93E+07,3.35E+07,5.80E+07,22200,5.80E+07,5.80E+07,0,5.80E+07,5.80E+07,5.80E+07,5.80E+07,0,5.80E+07,5.80E+07,0,0,0,0,40,40,0.034469989,0.034469989,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,22588,0,22588,22588,5.80E+07,0,5.80E+07,5.80E+07,ATTACK
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,5/7/2017 8:42,114941303,128,0,0,0,0,0,0,0,0,0,0,0,0,1.113611875,905049.6299,3121562.854,2.02E+07,0,1.15E+08,905049.6299,3121562.854,2.02E+07,0,0,0,0,0,0,0,0,0,0,0,0,1.113611875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,-1,-1,0,0,4069566.857,4868933.326,1.12E+07,1,1.23E+07,5796488.603,2.02E+07,6018275,ATTACK
192.168.10.19-4.53.160.75-123-123-17,192.168.10.19,123,4.53.160.75,123,17,5/7/2017 8:42,57040420,2,2,96,96,48,48,48,0,48,48,48,0,3.366034121,0.070125711,1.90E+07,3.29E+07,5.70E+07,40421,5.70E+07,5.70E+07,0,5.70E+07,5.70E+07,5.70E+07,5.70E+07,0,5.70E+07,5.70E+07,0,0,0,0,40,40,0.035062855,0.035062855,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,40573,0,40573,40573,5.70E+07,0,5.70E+07,5.70E+07,ATTACK
192.168.10.19-208.81.1.244-123-123-17,192.168.10.19,123,208.81.1.244,123,17,5/7/2017 8:42,56042887,2,2,96,96,48,48,48,0,48,48,48,0,3.425947703,0.07137391,1.87E+07,3.23E+07,5.60E+07,42947,5.60E+07,5.60E+07,0,5.60E+07,5.60E+07,5.60E+07,5.60E+07,0,5.60E+07,5.60E+07,0,0,0,0,52,52,0.035686955,0.035686955,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,43014,0,43014,43014,5.60E+07,0,5.60E+07,5.60E+07,ATTACK
